CL = 0.7476 | alpha = 0.2524 | z_{1-alpha/2} = 1.1445394187286497
CL = 0.7477 | alpha = 0.2523 | z_{1-alpha/2} = 1.1447807293238303
CL = 0.7478 | alpha = 0.2522 | z_{1-alpha/2} = 1.1450221065989343
CL = 0.7479 | alpha = 0.2521 | z_{1-alpha/2} = 1.1452635506048934
CL = 0.7480 | alpha = 0.2520 | z_{1-alpha/2} = 1.1455050613926969
CL = 0.7481 | alpha = 0.2519 | z_{1-alpha/2} = 1.1457466390133926
CL = 0.7482 | alpha = 0.2518 | z_{1-alpha/2} = 1.1459882835180859
CL = 0.7483 | alpha = 0.2517 | z_{1-alpha/2} = 1.1462299949579409
CL = 0.7484 | alpha = 0.2516 | z_{1-alpha/2} = 1.1464717733841794
CL = 0.7485 | alpha = 0.2515 | z_{1-alpha/2} = 1.1467136188480811
CL = 0.7486 | alpha = 0.2514 | z_{1-alpha/2} = 1.1469555314009845
CL = 0.7487 | alpha = 0.2513 | z_{1-alpha/2} = 1.1471975110942865
CL = 0.7488 | alpha = 0.2512 | z_{1-alpha/2} = 1.1474395579794427
CL = 0.7489 | alpha = 0.2511 | z_{1-alpha/2} = 1.1476816721079672
CL = 0.7490 | alpha = 0.2510 | z_{1-alpha/2} = 1.1479238535314324
CL = 0.7491 | alpha = 0.2509 | z_{1-alpha/2} = 1.1481661023014702
CL = 0.7492 | alpha = 0.2508 | z_{1-alpha/2} = 1.1484084184697709
CL = 0.7493 | alpha = 0.2507 | z_{1-alpha/2} = 1.1486508020880843
CL = 0.7494 | alpha = 0.2506 | z_{1-alpha/2} = 1.1488932532082183
CL = 0.7495 | alpha = 0.2505 | z_{1-alpha/2} = 1.1491357718820414
CL = 0.7496 | alpha = 0.2504 | z_{1-alpha/2} = 1.1493783581614798
CL = 0.7497 | alpha = 0.2503 | z_{1-alpha/2} = 1.1496210120985202
CL = 0.7498 | alpha = 0.2502 | z_{1-alpha/2} = 1.1498637337452082
CL = 0.7499 | alpha = 0.2501 | z_{1-alpha/2} = 1.1501065231536494
CL = 0.7500 | alpha = 0.2500 | z_{1-alpha/2} = 1.1503493803760083
CL = 0.7501 | alpha = 0.2499 | z_{1-alpha/2} = 1.1505923054645100
CL = 0.7502 | alpha = 0.2498 | z_{1-alpha/2} = 1.1508352984714385
CL = 0.7503 | alpha = 0.2497 | z_{1-alpha/2} = 1.1510783594491385
CL = 0.7504 | alpha = 0.2496 | z_{1-alpha/2} = 1.1513214884500145
CL = 0.7505 | alpha = 0.2495 | z_{1-alpha/2} = 1.1515646855265309
CL = 0.7506 | alpha = 0.2494 | z_{1-alpha/2} = 1.1518079507312122
CL = 0.7507 | alpha = 0.2493 | z_{1-alpha/2} = 1.1520512841166435
CL = 0.7508 | alpha = 0.2492 | z_{1-alpha/2} = 1.1522946857354701
CL = 0.7509 | alpha = 0.2491 | z_{1-alpha/2} = 1.1525381556403977
CL = 0.7510 | alpha = 0.2490 | z_{1-alpha/2} = 1.1527816938841930
CL = 0.7511 | alpha = 0.2489 | z_{1-alpha/2} = 1.1530253005196824
CL = 0.7512 | alpha = 0.2488 | z_{1-alpha/2} = 1.1532689755997545
CL = 0.7513 | alpha = 0.2487 | z_{1-alpha/2} = 1.1535127191773573
CL = 0.7514 | alpha = 0.2486 | z_{1-alpha/2} = 1.1537565313055007
CL = 0.7515 | alpha = 0.2485 | z_{1-alpha/2} = 1.1540004120372553
CL = 0.7516 | alpha = 0.2484 | z_{1-alpha/2} = 1.1542443614257529
CL = 0.7517 | alpha = 0.2483 | z_{1-alpha/2} = 1.1544883795241860
CL = 0.7518 | alpha = 0.2482 | z_{1-alpha/2} = 1.1547324663858098
CL = 0.7519 | alpha = 0.2481 | z_{1-alpha/2} = 1.1549766220639390
CL = 0.7520 | alpha = 0.2480 | z_{1-alpha/2} = 1.1552208466119518
CL = 0.7521 | alpha = 0.2479 | z_{1-alpha/2} = 1.1554651400832865
CL = 0.7522 | alpha = 0.2478 | z_{1-alpha/2} = 1.1557095025314437
CL = 0.7523 | alpha = 0.2477 | z_{1-alpha/2} = 1.1559539340099860
CL = 0.7524 | alpha = 0.2476 | z_{1-alpha/2} = 1.1561984345725378
CL = 0.7525 | alpha = 0.2475 | z_{1-alpha/2} = 1.1564430042727851
CL = 0.7526 | alpha = 0.2474 | z_{1-alpha/2} = 1.1566876431644768
CL = 0.7527 | alpha = 0.2473 | z_{1-alpha/2} = 1.1569323513014227
CL = 0.7528 | alpha = 0.2472 | z_{1-alpha/2} = 1.1571771287374963
CL = 0.7529 | alpha = 0.2471 | z_{1-alpha/2} = 1.1574219755266326
CL = 0.7530 | alpha = 0.2470 | z_{1-alpha/2} = 1.1576668917228297
CL = 0.7531 | alpha = 0.2469 | z_{1-alpha/2} = 1.1579118773801473
CL = 0.7532 | alpha = 0.2468 | z_{1-alpha/2} = 1.1581569325527092
CL = 0.7533 | alpha = 0.2467 | z_{1-alpha/2} = 1.1584020572947009
CL = 0.7534 | alpha = 0.2466 | z_{1-alpha/2} = 1.1586472516603712
CL = 0.7535 | alpha = 0.2465 | z_{1-alpha/2} = 1.1588925157040317
CL = 0.7536 | alpha = 0.2464 | z_{1-alpha/2} = 1.1591378494800575
CL = 0.7537 | alpha = 0.2463 | z_{1-alpha/2} = 1.1593832530428860
CL = 0.7538 | alpha = 0.2462 | z_{1-alpha/2} = 1.1596287264470189
CL = 0.7539 | alpha = 0.2461 | z_{1-alpha/2} = 1.1598742697470208
CL = 0.7540 | alpha = 0.2460 | z_{1-alpha/2} = 1.1601198829975194
CL = 0.7541 | alpha = 0.2459 | z_{1-alpha/2} = 1.1603655662532073
CL = 0.7542 | alpha = 0.2458 | z_{1-alpha/2} = 1.1606113195688390
CL = 0.7543 | alpha = 0.2457 | z_{1-alpha/2} = 1.1608571429992338
CL = 0.7544 | alpha = 0.2456 | z_{1-alpha/2} = 1.1611030365992754
CL = 0.7545 | alpha = 0.2455 | z_{1-alpha/2} = 1.1613490004239100
CL = 0.7546 | alpha = 0.2454 | z_{1-alpha/2} = 1.1615950345281496
CL = 0.7547 | alpha = 0.2453 | z_{1-alpha/2} = 1.1618411389670686
CL = 0.7548 | alpha = 0.2452 | z_{1-alpha/2} = 1.1620873137958072
CL = 0.7549 | alpha = 0.2451 | z_{1-alpha/2} = 1.1623335590695689
CL = 0.7550 | alpha = 0.2450 | z_{1-alpha/2} = 1.1625798748436229
CL = 0.7551 | alpha = 0.2449 | z_{1-alpha/2} = 1.1628262611733018
CL = 0.7552 | alpha = 0.2448 | z_{1-alpha/2} = 1.1630727181140033
CL = 0.7553 | alpha = 0.2447 | z_{1-alpha/2} = 1.1633192457211903
CL = 0.7554 | alpha = 0.2446 | z_{1-alpha/2} = 1.1635658440503902
CL = 0.7555 | alpha = 0.2445 | z_{1-alpha/2} = 1.1638125131571952
CL = 0.7556 | alpha = 0.2444 | z_{1-alpha/2} = 1.1640592530972638
CL = 0.7557 | alpha = 0.2443 | z_{1-alpha/2} = 1.1643060639263176
CL = 0.7558 | alpha = 0.2442 | z_{1-alpha/2} = 1.1645529457001453
CL = 0.7559 | alpha = 0.2441 | z_{1-alpha/2} = 1.1647998984746006
CL = 0.7560 | alpha = 0.2440 | z_{1-alpha/2} = 1.1650469223056024
CL = 0.7561 | alpha = 0.2439 | z_{1-alpha/2} = 1.1652940172491355
CL = 0.7562 | alpha = 0.2438 | z_{1-alpha/2} = 1.1655411833612499
CL = 0.7563 | alpha = 0.2437 | z_{1-alpha/2} = 1.1657884206980627
CL = 0.7564 | alpha = 0.2436 | z_{1-alpha/2} = 1.1660357293157555
CL = 0.7565 | alpha = 0.2435 | z_{1-alpha/2} = 1.1662831092705768
CL = 0.7566 | alpha = 0.2434 | z_{1-alpha/2} = 1.1665305606188412
CL = 0.7567 | alpha = 0.2433 | z_{1-alpha/2} = 1.1667780834169290
CL = 0.7568 | alpha = 0.2432 | z_{1-alpha/2} = 1.1670256777212873
CL = 0.7569 | alpha = 0.2431 | z_{1-alpha/2} = 1.1672733435884299
CL = 0.7570 | alpha = 0.2430 | z_{1-alpha/2} = 1.1675210810749366
CL = 0.7571 | alpha = 0.2429 | z_{1-alpha/2} = 1.1677688902374546
CL = 0.7572 | alpha = 0.2428 | z_{1-alpha/2} = 1.1680167711326970
CL = 0.7573 | alpha = 0.2427 | z_{1-alpha/2} = 1.1682647238174446
CL = 0.7574 | alpha = 0.2426 | z_{1-alpha/2} = 1.1685127483485449
CL = 0.7575 | alpha = 0.2425 | z_{1-alpha/2} = 1.1687608447829121
CL = 0.7576 | alpha = 0.2424 | z_{1-alpha/2} = 1.1690090131775288
CL = 0.7577 | alpha = 0.2423 | z_{1-alpha/2} = 1.1692572535894432
CL = 0.7578 | alpha = 0.2422 | z_{1-alpha/2} = 1.1695055660757723
CL = 0.7579 | alpha = 0.2421 | z_{1-alpha/2} = 1.1697539506937003
CL = 0.7580 | alpha = 0.2420 | z_{1-alpha/2} = 1.1700024075004787
CL = 0.7581 | alpha = 0.2419 | z_{1-alpha/2} = 1.1702509365534275
CL = 0.7582 | alpha = 0.2418 | z_{1-alpha/2} = 1.1704995379099334
CL = 0.7583 | alpha = 0.2417 | z_{1-alpha/2} = 1.1707482116274526
CL = 0.7584 | alpha = 0.2416 | z_{1-alpha/2} = 1.1709969577635080
CL = 0.7585 | alpha = 0.2415 | z_{1-alpha/2} = 1.1712457763756912
CL = 0.7586 | alpha = 0.2414 | z_{1-alpha/2} = 1.1714946675216626
CL = 0.7587 | alpha = 0.2413 | z_{1-alpha/2} = 1.1717436312591503
CL = 0.7588 | alpha = 0.2412 | z_{1-alpha/2} = 1.1719926676459511
CL = 0.7589 | alpha = 0.2411 | z_{1-alpha/2} = 1.1722417767399307
CL = 0.7590 | alpha = 0.2410 | z_{1-alpha/2} = 1.1724909585990235
CL = 0.7591 | alpha = 0.2409 | z_{1-alpha/2} = 1.1727402132812323
CL = 0.7592 | alpha = 0.2408 | z_{1-alpha/2} = 1.1729895408446296
CL = 0.7593 | alpha = 0.2407 | z_{1-alpha/2} = 1.1732389413473563
CL = 0.7594 | alpha = 0.2406 | z_{1-alpha/2} = 1.1734884148476230
CL = 0.7595 | alpha = 0.2405 | z_{1-alpha/2} = 1.1737379614037093
CL = 0.7596 | alpha = 0.2404 | z_{1-alpha/2} = 1.1739875810739648
CL = 0.7597 | alpha = 0.2403 | z_{1-alpha/2} = 1.1742372739168072
CL = 0.7598 | alpha = 0.2402 | z_{1-alpha/2} = 1.1744870399907252
CL = 0.7599 | alpha = 0.2401 | z_{1-alpha/2} = 1.1747368793542767
CL = 0.7600 | alpha = 0.2400 | z_{1-alpha/2} = 1.1749867920660901
CL = 0.7601 | alpha = 0.2399 | z_{1-alpha/2} = 1.1752367781848627
CL = 0.7602 | alpha = 0.2398 | z_{1-alpha/2} = 1.1754868377693628
CL = 0.7603 | alpha = 0.2397 | z_{1-alpha/2} = 1.1757369708784284
CL = 0.7604 | alpha = 0.2396 | z_{1-alpha/2} = 1.1759871775709680
CL = 0.7605 | alpha = 0.2395 | z_{1-alpha/2} = 1.1762374579059607
CL = 0.7606 | alpha = 0.2394 | z_{1-alpha/2} = 1.1764878119424560
CL = 0.7607 | alpha = 0.2393 | z_{1-alpha/2} = 1.1767382397395734
CL = 0.7608 | alpha = 0.2392 | z_{1-alpha/2} = 1.1769887413565043
CL = 0.7609 | alpha = 0.2391 | z_{1-alpha/2} = 1.1772393168525108
CL = 0.7610 | alpha = 0.2390 | z_{1-alpha/2} = 1.1774899662869251
CL = 0.7611 | alpha = 0.2389 | z_{1-alpha/2} = 1.1777406897191514
CL = 0.7612 | alpha = 0.2388 | z_{1-alpha/2} = 1.1779914872086648
CL = 0.7613 | alpha = 0.2387 | z_{1-alpha/2} = 1.1782423588150119
CL = 0.7614 | alpha = 0.2386 | z_{1-alpha/2} = 1.1784933045978105
CL = 0.7615 | alpha = 0.2385 | z_{1-alpha/2} = 1.1787443246167506
CL = 0.7616 | alpha = 0.2384 | z_{1-alpha/2} = 1.1789954189315932
CL = 0.7617 | alpha = 0.2383 | z_{1-alpha/2} = 1.1792465876021712
CL = 0.7618 | alpha = 0.2382 | z_{1-alpha/2} = 1.1794978306883899
CL = 0.7619 | alpha = 0.2381 | z_{1-alpha/2} = 1.1797491482502260
CL = 0.7620 | alpha = 0.2380 | z_{1-alpha/2} = 1.1800005403477292
CL = 0.7621 | alpha = 0.2379 | z_{1-alpha/2} = 1.1802520070410207
CL = 0.7622 | alpha = 0.2378 | z_{1-alpha/2} = 1.1805035483902948
CL = 0.7623 | alpha = 0.2377 | z_{1-alpha/2} = 1.1807551644558179
CL = 0.7624 | alpha = 0.2376 | z_{1-alpha/2} = 1.1810068552979287
CL = 0.7625 | alpha = 0.2375 | z_{1-alpha/2} = 1.1812586209770395
CL = 0.7626 | alpha = 0.2374 | z_{1-alpha/2} = 1.1815104615536351
CL = 0.7627 | alpha = 0.2373 | z_{1-alpha/2} = 1.1817623770882735
CL = 0.7628 | alpha = 0.2372 | z_{1-alpha/2} = 1.1820143676415846
CL = 0.7629 | alpha = 0.2371 | z_{1-alpha/2} = 1.1822664332742732
CL = 0.7630 | alpha = 0.2370 | z_{1-alpha/2} = 1.1825185740471167
CL = 0.7631 | alpha = 0.2369 | z_{1-alpha/2} = 1.1827707900209659
CL = 0.7632 | alpha = 0.2368 | z_{1-alpha/2} = 1.1830230812567457
CL = 0.7633 | alpha = 0.2367 | z_{1-alpha/2} = 1.1832754478154541
CL = 0.7634 | alpha = 0.2366 | z_{1-alpha/2} = 1.1835278897581634
CL = 0.7635 | alpha = 0.2365 | z_{1-alpha/2} = 1.1837804071460194
CL = 0.7636 | alpha = 0.2364 | z_{1-alpha/2} = 1.1840330000402426
CL = 0.7637 | alpha = 0.2363 | z_{1-alpha/2} = 1.1842856685021277
CL = 0.7638 | alpha = 0.2362 | z_{1-alpha/2} = 1.1845384125930425
CL = 0.7639 | alpha = 0.2361 | z_{1-alpha/2} = 1.1847912323744305
CL = 0.7640 | alpha = 0.2360 | z_{1-alpha/2} = 1.1850441279078099
CL = 0.7641 | alpha = 0.2359 | z_{1-alpha/2} = 1.1852970992547727
CL = 0.7642 | alpha = 0.2358 | z_{1-alpha/2} = 1.1855501464769862
CL = 0.7643 | alpha = 0.2357 | z_{1-alpha/2} = 1.1858032696361924
CL = 0.7644 | alpha = 0.2356 | z_{1-alpha/2} = 1.1860564687942090
CL = 0.7645 | alpha = 0.2355 | z_{1-alpha/2} = 1.1863097440129282
CL = 0.7646 | alpha = 0.2354 | z_{1-alpha/2} = 1.1865630953543178
CL = 0.7647 | alpha = 0.2353 | z_{1-alpha/2} = 1.1868165228804213
CL = 0.7648 | alpha = 0.2352 | z_{1-alpha/2} = 1.1870700266533567
CL = 0.7649 | alpha = 0.2351 | z_{1-alpha/2} = 1.1873236067353190
CL = 0.7650 | alpha = 0.2350 | z_{1-alpha/2} = 1.1875772631885784
CL = 0.7651 | alpha = 0.2349 | z_{1-alpha/2} = 1.1878309960754809
CL = 0.7652 | alpha = 0.2348 | z_{1-alpha/2} = 1.1880848054584490
CL = 0.7653 | alpha = 0.2347 | z_{1-alpha/2} = 1.1883386913999807
CL = 0.7654 | alpha = 0.2346 | z_{1-alpha/2} = 1.1885926539626517
CL = 0.7655 | alpha = 0.2345 | z_{1-alpha/2} = 1.1888466932091122
CL = 0.7656 | alpha = 0.2344 | z_{1-alpha/2} = 1.1891008092020905
CL = 0.7657 | alpha = 0.2343 | z_{1-alpha/2} = 1.1893550020043915
CL = 0.7658 | alpha = 0.2342 | z_{1-alpha/2} = 1.1896092716788953
CL = 0.7659 | alpha = 0.2341 | z_{1-alpha/2} = 1.1898636182885609
CL = 0.7660 | alpha = 0.2340 | z_{1-alpha/2} = 1.1901180418964235
CL = 0.7661 | alpha = 0.2339 | z_{1-alpha/2} = 1.1903725425655958
CL = 0.7662 | alpha = 0.2338 | z_{1-alpha/2} = 1.1906271203592671
CL = 0.7663 | alpha = 0.2337 | z_{1-alpha/2} = 1.1908817753407055
CL = 0.7664 | alpha = 0.2336 | z_{1-alpha/2} = 1.1911365075732552
CL = 0.7665 | alpha = 0.2335 | z_{1-alpha/2} = 1.1913913171203392
CL = 0.7666 | alpha = 0.2334 | z_{1-alpha/2} = 1.1916462040454581
CL = 0.7667 | alpha = 0.2333 | z_{1-alpha/2} = 1.1919011684121903
CL = 0.7668 | alpha = 0.2332 | z_{1-alpha/2} = 1.1921562102841918
CL = 0.7669 | alpha = 0.2331 | z_{1-alpha/2} = 1.1924113297251979
CL = 0.7670 | alpha = 0.2330 | z_{1-alpha/2} = 1.1926665267990220
CL = 0.7671 | alpha = 0.2329 | z_{1-alpha/2} = 1.1929218015695551
CL = 0.7672 | alpha = 0.2328 | z_{1-alpha/2} = 1.1931771541007679
CL = 0.7673 | alpha = 0.2327 | z_{1-alpha/2} = 1.1934325844567095
CL = 0.7674 | alpha = 0.2326 | z_{1-alpha/2} = 1.1936880927015079
CL = 0.7675 | alpha = 0.2325 | z_{1-alpha/2} = 1.1939436788993698
CL = 0.7676 | alpha = 0.2324 | z_{1-alpha/2} = 1.1941993431145816
CL = 0.7677 | alpha = 0.2323 | z_{1-alpha/2} = 1.1944550854115088
CL = 0.7678 | alpha = 0.2322 | z_{1-alpha/2} = 1.1947109058545957
CL = 0.7679 | alpha = 0.2321 | z_{1-alpha/2} = 1.1949668045083672
CL = 0.7680 | alpha = 0.2320 | z_{1-alpha/2} = 1.1952227814374272
CL = 0.7681 | alpha = 0.2319 | z_{1-alpha/2} = 1.1954788367064597
CL = 0.7682 | alpha = 0.2318 | z_{1-alpha/2} = 1.1957349703802282
CL = 0.7683 | alpha = 0.2317 | z_{1-alpha/2} = 1.1959911825235774
CL = 0.7684 | alpha = 0.2316 | z_{1-alpha/2} = 1.1962474732014308
CL = 0.7685 | alpha = 0.2315 | z_{1-alpha/2} = 1.1965038424787933
CL = 0.7686 | alpha = 0.2314 | z_{1-alpha/2} = 1.1967602904207495
CL = 0.7687 | alpha = 0.2313 | z_{1-alpha/2} = 1.1970168170924660
CL = 0.7688 | alpha = 0.2312 | z_{1-alpha/2} = 1.1972734225591881
CL = 0.7689 | alpha = 0.2311 | z_{1-alpha/2} = 1.1975301068862436
CL = 0.7690 | alpha = 0.2310 | z_{1-alpha/2} = 1.1977868701390411
CL = 0.7691 | alpha = 0.2309 | z_{1-alpha/2} = 1.1980437123830694
CL = 0.7692 | alpha = 0.2308 | z_{1-alpha/2} = 1.1983006336838999
CL = 0.7693 | alpha = 0.2307 | z_{1-alpha/2} = 1.1985576341071851
CL = 0.7694 | alpha = 0.2306 | z_{1-alpha/2} = 1.1988147137186580
CL = 0.7695 | alpha = 0.2305 | z_{1-alpha/2} = 1.1990718725841352
CL = 0.7696 | alpha = 0.2304 | z_{1-alpha/2} = 1.1993291107695132
CL = 0.7697 | alpha = 0.2303 | z_{1-alpha/2} = 1.1995864283407722
CL = 0.7698 | alpha = 0.2302 | z_{1-alpha/2} = 1.1998438253639732
CL = 0.7699 | alpha = 0.2301 | z_{1-alpha/2} = 1.2001013019052600
CL = 0.7700 | alpha = 0.2300 | z_{1-alpha/2} = 1.2003588580308593
CL = 0.7701 | alpha = 0.2299 | z_{1-alpha/2} = 1.2006164938070794
CL = 0.7702 | alpha = 0.2298 | z_{1-alpha/2} = 1.2008742093003122
CL = 0.7703 | alpha = 0.2297 | z_{1-alpha/2} = 1.2011320045770315
CL = 0.7704 | alpha = 0.2296 | z_{1-alpha/2} = 1.2013898797037952
CL = 0.7705 | alpha = 0.2295 | z_{1-alpha/2} = 1.2016478347472432
CL = 0.7706 | alpha = 0.2294 | z_{1-alpha/2} = 1.2019058697740994
CL = 0.7707 | alpha = 0.2293 | z_{1-alpha/2} = 1.2021639848511709
CL = 0.7708 | alpha = 0.2292 | z_{1-alpha/2} = 1.2024221800453478
CL = 0.7709 | alpha = 0.2291 | z_{1-alpha/2} = 1.2026804554236048
CL = 0.7710 | alpha = 0.2290 | z_{1-alpha/2} = 1.2029388110529995
CL = 0.7711 | alpha = 0.2289 | z_{1-alpha/2} = 1.2031972470006742
CL = 0.7712 | alpha = 0.2288 | z_{1-alpha/2} = 1.2034557633338550
CL = 0.7713 | alpha = 0.2287 | z_{1-alpha/2} = 1.2037143601198523
CL = 0.7714 | alpha = 0.2286 | z_{1-alpha/2} = 1.2039730374260607
CL = 0.7715 | alpha = 0.2285 | z_{1-alpha/2} = 1.2042317953199593
CL = 0.7716 | alpha = 0.2284 | z_{1-alpha/2} = 1.2044906338691124
CL = 0.7717 | alpha = 0.2283 | z_{1-alpha/2} = 1.2047495531411687
CL = 0.7718 | alpha = 0.2282 | z_{1-alpha/2} = 1.2050085532038617
CL = 0.7719 | alpha = 0.2281 | z_{1-alpha/2} = 1.2052676341250101
CL = 0.7720 | alpha = 0.2280 | z_{1-alpha/2} = 1.2055267959725182
CL = 0.7721 | alpha = 0.2279 | z_{1-alpha/2} = 1.2057860388143757
CL = 0.7722 | alpha = 0.2278 | z_{1-alpha/2} = 1.2060453627186571
CL = 0.7723 | alpha = 0.2277 | z_{1-alpha/2} = 1.2063047677535235
CL = 0.7724 | alpha = 0.2276 | z_{1-alpha/2} = 1.2065642539872212
CL = 0.7725 | alpha = 0.2275 | z_{1-alpha/2} = 1.2068238214880829
CL = 0.7726 | alpha = 0.2274 | z_{1-alpha/2} = 1.2070834703245268
CL = 0.7727 | alpha = 0.2273 | z_{1-alpha/2} = 1.2073432005650588
CL = 0.7728 | alpha = 0.2272 | z_{1-alpha/2} = 1.2076030122782693
CL = 0.7729 | alpha = 0.2271 | z_{1-alpha/2} = 1.2078629055328363
CL = 0.7730 | alpha = 0.2270 | z_{1-alpha/2} = 1.2081228803975246
CL = 0.7731 | alpha = 0.2269 | z_{1-alpha/2} = 1.2083829369411856
CL = 0.7732 | alpha = 0.2268 | z_{1-alpha/2} = 1.2086430752327579
CL = 0.7733 | alpha = 0.2267 | z_{1-alpha/2} = 1.2089032953412673
CL = 0.7734 | alpha = 0.2266 | z_{1-alpha/2} = 1.2091635973358266
CL = 0.7735 | alpha = 0.2265 | z_{1-alpha/2} = 1.2094239812856362
CL = 0.7736 | alpha = 0.2264 | z_{1-alpha/2} = 1.2096844472599844
CL = 0.7737 | alpha = 0.2263 | z_{1-alpha/2} = 1.2099449953282471
CL = 0.7738 | alpha = 0.2262 | z_{1-alpha/2} = 1.2102056255598874
CL = 0.7739 | alpha = 0.2261 | z_{1-alpha/2} = 1.2104663380244576
CL = 0.7740 | alpha = 0.2260 | z_{1-alpha/2} = 1.2107271327915976
CL = 0.7741 | alpha = 0.2259 | z_{1-alpha/2} = 1.2109880099310357
CL = 0.7742 | alpha = 0.2258 | z_{1-alpha/2} = 1.2112489695125888
CL = 0.7743 | alpha = 0.2257 | z_{1-alpha/2} = 1.2115100116061628
CL = 0.7744 | alpha = 0.2256 | z_{1-alpha/2} = 1.2117711362817516
CL = 0.7745 | alpha = 0.2255 | z_{1-alpha/2} = 1.2120323436094389
CL = 0.7746 | alpha = 0.2254 | z_{1-alpha/2} = 1.2122936336593972
CL = 0.7747 | alpha = 0.2253 | z_{1-alpha/2} = 1.2125550065018882
CL = 0.7748 | alpha = 0.2252 | z_{1-alpha/2} = 1.2128164622072632
CL = 0.7749 | alpha = 0.2251 | z_{1-alpha/2} = 1.2130780008459630
CL = 0.7750 | alpha = 0.2250 | z_{1-alpha/2} = 1.2133396224885180
CL = 0.7751 | alpha = 0.2249 | z_{1-alpha/2} = 1.2136013272055488
CL = 0.7752 | alpha = 0.2248 | z_{1-alpha/2} = 1.2138631150677661
CL = 0.7753 | alpha = 0.2247 | z_{1-alpha/2} = 1.2141249861459702
CL = 0.7754 | alpha = 0.2246 | z_{1-alpha/2} = 1.2143869405110528
CL = 0.7755 | alpha = 0.2245 | z_{1-alpha/2} = 1.2146489782339951
CL = 0.7756 | alpha = 0.2244 | z_{1-alpha/2} = 1.2149110993858696
CL = 0.7757 | alpha = 0.2243 | z_{1-alpha/2} = 1.2151733040378394
CL = 0.7758 | alpha = 0.2242 | z_{1-alpha/2} = 1.2154355922611590
CL = 0.7759 | alpha = 0.2241 | z_{1-alpha/2} = 1.2156979641271730
CL = 0.7760 | alpha = 0.2240 | z_{1-alpha/2} = 1.2159604197073186
CL = 0.7761 | alpha = 0.2239 | z_{1-alpha/2} = 1.2162229590731235
CL = 0.7762 | alpha = 0.2238 | z_{1-alpha/2} = 1.2164855822962077
CL = 0.7763 | alpha = 0.2237 | z_{1-alpha/2} = 1.2167482894482826
CL = 0.7764 | alpha = 0.2236 | z_{1-alpha/2} = 1.2170110806011518
CL = 0.7765 | alpha = 0.2235 | z_{1-alpha/2} = 1.2172739558267105
CL = 0.7766 | alpha = 0.2234 | z_{1-alpha/2} = 1.2175369151969471
CL = 0.7767 | alpha = 0.2233 | z_{1-alpha/2} = 1.2177999587839414
CL = 0.7768 | alpha = 0.2232 | z_{1-alpha/2} = 1.2180630866598665
CL = 0.7769 | alpha = 0.2231 | z_{1-alpha/2} = 1.2183262988969881
CL = 0.7770 | alpha = 0.2230 | z_{1-alpha/2} = 1.2185895955676640
CL = 0.7771 | alpha = 0.2229 | z_{1-alpha/2} = 1.2188529767443466
CL = 0.7772 | alpha = 0.2228 | z_{1-alpha/2} = 1.2191164424995802
CL = 0.7773 | alpha = 0.2227 | z_{1-alpha/2} = 1.2193799929060034
CL = 0.7774 | alpha = 0.2226 | z_{1-alpha/2} = 1.2196436280363476
CL = 0.7775 | alpha = 0.2225 | z_{1-alpha/2} = 1.2199073479634388
CL = 0.7776 | alpha = 0.2224 | z_{1-alpha/2} = 1.2201711527601959
CL = 0.7777 | alpha = 0.2223 | z_{1-alpha/2} = 1.2204350424996329
CL = 0.7778 | alpha = 0.2222 | z_{1-alpha/2} = 1.2206990172548569
CL = 0.7779 | alpha = 0.2221 | z_{1-alpha/2} = 1.2209630770990703
CL = 0.7780 | alpha = 0.2220 | z_{1-alpha/2} = 1.2212272221055693
CL = 0.7781 | alpha = 0.2219 | z_{1-alpha/2} = 1.2214914523477456
CL = 0.7782 | alpha = 0.2218 | z_{1-alpha/2} = 1.2217557678990849
CL = 0.7783 | alpha = 0.2217 | z_{1-alpha/2} = 1.2220201688331689
CL = 0.7784 | alpha = 0.2216 | z_{1-alpha/2} = 1.2222846552236739
CL = 0.7785 | alpha = 0.2215 | z_{1-alpha/2} = 1.2225492271443716
CL = 0.7786 | alpha = 0.2214 | z_{1-alpha/2} = 1.2228138846691297
CL = 0.7787 | alpha = 0.2213 | z_{1-alpha/2} = 1.2230786278719108
CL = 0.7788 | alpha = 0.2212 | z_{1-alpha/2} = 1.2233434568267745
CL = 0.7789 | alpha = 0.2211 | z_{1-alpha/2} = 1.2236083716078747
CL = 0.7790 | alpha = 0.2210 | z_{1-alpha/2} = 1.2238733722894632
CL = 0.7791 | alpha = 0.2209 | z_{1-alpha/2} = 1.2241384589458879
CL = 0.7792 | alpha = 0.2208 | z_{1-alpha/2} = 1.2244036316515927
CL = 0.7793 | alpha = 0.2207 | z_{1-alpha/2} = 1.2246688904811183
CL = 0.7794 | alpha = 0.2206 | z_{1-alpha/2} = 1.2249342355091029
CL = 0.7795 | alpha = 0.2205 | z_{1-alpha/2} = 1.2251996668102807
CL = 0.7796 | alpha = 0.2204 | z_{1-alpha/2} = 1.2254651844594844
CL = 0.7797 | alpha = 0.2203 | z_{1-alpha/2} = 1.2257307885316431
CL = 0.7798 | alpha = 0.2202 | z_{1-alpha/2} = 1.2259964791017843
CL = 0.7799 | alpha = 0.2201 | z_{1-alpha/2} = 1.2262622562450325
CL = 0.7800 | alpha = 0.2200 | z_{1-alpha/2} = 1.2265281200366103
